##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:20 2016, Spec, 1, 400
Sat Jan  9 16:26:20 2016, Spec, 1, 400
Sat Jan  9 16:26:20 2016, Spec, 3, 400
Sat Jan  9 16:26:20 2016, Spec, 1, 400
Sat Jan  9 16:26:20 2016, Spec, 1, 400
Sat Jan  9 16:26:20 2016, Spec, 1, 400
Sat Jan  9 16:26:20 2016, Spec, 1, 400
Sat Jan  9 16:26:20 2016, Spec, 1, 400
Sat Jan  9 16:26:20 2016, Spec, 1, 400
Sat Jan  9 16:26:20 2016, Spec, 3, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:21 2016, Spec, 1, 400
Sat Jan  9 16:26:21 2016, Spec, 1, 400
Sat Jan  9 16:26:21 2016, Spec, 1, 400
Sat Jan  9 16:26:21 2016, Spec, 1, 400
Sat Jan  9 16:26:21 2016, Spec, 1, 400
Sat Jan  9 16:26:21 2016, Spec, 1, 400
Sat Jan  9 16:26:21 2016, Spec, 1, 400
Sat Jan  9 16:26:21 2016, Spec, 2, 400
Sat Jan  9 16:26:21 2016, Spec, 3, 400
Sat Jan  9 16:26:21 2016, Spec, 3, 400
Sat Jan  9 16:26:21 2016, Spec, 3, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:23 2016, Spec, 1, 400
Sat Jan  9 16:26:23 2016, Spec, 1, 400
Sat Jan  9 16:26:23 2016, Spec, 1, 400
Sat Jan  9 16:26:23 2016, Spec, 1, 400
Sat Jan  9 16:26:23 2016, Spec, 1, 400
Sat Jan  9 16:26:23 2016, Spec, 1, 400
Sat Jan  9 16:26:23 2016, Spec, 3, 400
Sat Jan  9 16:26:23 2016, Spec, 3, 400
Sat Jan  9 16:26:23 2016, Spec, 3, 400
Sat Jan  9 16:26:23 2016, Spec, 3, 400
Sat Jan  9 16:26:23 2016, Spec, 3, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:24 2016, Spec, 1, 400
Sat Jan  9 16:26:24 2016, Spec, 1, 400
Sat Jan  9 16:26:24 2016, Spec, 1, 400
Sat Jan  9 16:26:24 2016, Spec, 1, 400
Sat Jan  9 16:26:24 2016, Spec, 1, 400
Sat Jan  9 16:26:24 2016, Spec, 2, 400
Sat Jan  9 16:26:24 2016, Spec, 1, 400
Sat Jan  9 16:26:24 2016, Spec, 1, 400
Sat Jan  9 16:26:25 2016, Spec, 3, 400
Sat Jan  9 16:26:25 2016, Spec, 3, 400
Sat Jan  9 16:26:25 2016, Spec, 3, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:26 2016, Spec, 1, 400
Sat Jan  9 16:26:26 2016, Spec, 1, 400
Sat Jan  9 16:26:26 2016, Spec, 1, 400
Sat Jan  9 16:26:26 2016, Spec, 1, 400
Sat Jan  9 16:26:26 2016, Spec, 1, 400
Sat Jan  9 16:26:26 2016, Spec, 1, 400
Sat Jan  9 16:26:26 2016, Spec, 1, 400
Sat Jan  9 16:26:26 2016, Spec, 1, 400
Sat Jan  9 16:26:26 2016, Spec, 2, 400
Sat Jan  9 16:26:26 2016, Spec, 2, 400
Sat Jan  9 16:26:26 2016, Spec, 3, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:27 2016, Spec, 1, 400
Sat Jan  9 16:26:27 2016, Spec, 1, 400
Sat Jan  9 16:26:27 2016, Spec, 2, 400
Sat Jan  9 16:26:27 2016, Spec, 3, 400
Sat Jan  9 16:26:28 2016, Spec, 2, 400
Sat Jan  9 16:26:28 2016, Spec, 1, 400
Sat Jan  9 16:26:28 2016, Spec, 1, 400
Sat Jan  9 16:26:28 2016, Spec, 1, 400
Sat Jan  9 16:26:28 2016, Spec, 2, 400
Sat Jan  9 16:26:28 2016, Spec, 2, 400
Sat Jan  9 16:26:28 2016, Spec, 1, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:29 2016, Spec, 1, 400
Sat Jan  9 16:26:29 2016, Spec, 1, 400
Sat Jan  9 16:26:29 2016, Spec, 1, 400
Sat Jan  9 16:26:29 2016, Spec, 1, 400
Sat Jan  9 16:26:29 2016, Spec, 1, 400
Sat Jan  9 16:26:29 2016, Spec, 1, 400
Sat Jan  9 16:26:29 2016, Spec, 1, 400
Sat Jan  9 16:26:29 2016, Spec, 1, 400
Sat Jan  9 16:26:29 2016, Spec, 2, 400
Sat Jan  9 16:26:29 2016, Spec, 3, 400
Sat Jan  9 16:26:29 2016, Spec, 3, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:31 2016, Fast, 131, 400
Sat Jan  9 16:26:31 2016, Fast, 128, 400
Sat Jan  9 16:26:31 2016, Fast, 125, 400
Sat Jan  9 16:26:31 2016, Fast, 127, 400
Sat Jan  9 16:26:31 2016, Fast, 129, 400
Sat Jan  9 16:26:31 2016, Fast, 124, 400
Sat Jan  9 16:26:31 2016, Fast, 127, 400
Sat Jan  9 16:26:32 2016, Fast, 122, 400
Sat Jan  9 16:26:32 2016, Fast, 120, 400
Sat Jan  9 16:26:32 2016, Fast, 131, 400
Sat Jan  9 16:26:32 2016, Fast, 121, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:33 2016, Fast, 136, 400
Sat Jan  9 16:26:34 2016, Fast, 125, 400
Sat Jan  9 16:26:34 2016, Fast, 151, 400
Sat Jan  9 16:26:34 2016, Fast, 118, 400
Sat Jan  9 16:26:34 2016, Fast, 119, 400
Sat Jan  9 16:26:34 2016, Fast, 123, 400
Sat Jan  9 16:26:34 2016, Fast, 124, 400
Sat Jan  9 16:26:34 2016, Fast, 125, 400
Sat Jan  9 16:26:34 2016, Fast, 127, 400
Sat Jan  9 16:26:35 2016, Fast, 127, 400
Sat Jan  9 16:26:35 2016, Fast, 125, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:36 2016, Fast, 116, 400
Sat Jan  9 16:26:36 2016, Fast, 111, 400
Sat Jan  9 16:26:36 2016, Fast, 112, 400
Sat Jan  9 16:26:36 2016, Fast, 109, 400
Sat Jan  9 16:26:36 2016, Fast, 109, 400
Sat Jan  9 16:26:37 2016, Fast, 119, 400
Sat Jan  9 16:26:37 2016, Fast, 119, 400
Sat Jan  9 16:26:37 2016, Fast, 119, 400
Sat Jan  9 16:26:37 2016, Fast, 142, 400
Sat Jan  9 16:26:37 2016, Fast, 109, 400
Sat Jan  9 16:26:37 2016, Fast, 119, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:39 2016, Fast, 101, 400
Sat Jan  9 16:26:39 2016, Fast, 100, 400
Sat Jan  9 16:26:39 2016, Fast, 94, 400
Sat Jan  9 16:26:39 2016, Fast, 102, 400
Sat Jan  9 16:26:39 2016, Fast, 97, 400
Sat Jan  9 16:26:39 2016, Fast, 98, 400
Sat Jan  9 16:26:39 2016, Fast, 98, 400
Sat Jan  9 16:26:39 2016, Fast, 98, 400
Sat Jan  9 16:26:40 2016, Fast, 109, 400
Sat Jan  9 16:26:40 2016, Fast, 105, 400
Sat Jan  9 16:26:40 2016, Fast, 100, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:41 2016, Fast, 124, 400
Sat Jan  9 16:26:41 2016, Fast, 121, 400
Sat Jan  9 16:26:41 2016, Fast, 118, 400
Sat Jan  9 16:26:42 2016, Fast, 118, 400
Sat Jan  9 16:26:42 2016, Fast, 113, 400
Sat Jan  9 16:26:42 2016, Fast, 116, 400
Sat Jan  9 16:26:42 2016, Fast, 125, 400
Sat Jan  9 16:26:42 2016, Fast, 123, 400
Sat Jan  9 16:26:42 2016, Fast, 120, 400
Sat Jan  9 16:26:42 2016, Fast, 116, 400
Sat Jan  9 16:26:42 2016, Fast, 119, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:44 2016, Fast, 125, 400
Sat Jan  9 16:26:44 2016, Fast, 120, 400
Sat Jan  9 16:26:44 2016, Fast, 117, 400
Sat Jan  9 16:26:44 2016, Fast, 121, 400
Sat Jan  9 16:26:44 2016, Fast, 124, 400
Sat Jan  9 16:26:44 2016, Fast, 119, 400
Sat Jan  9 16:26:44 2016, Fast, 122, 400
Sat Jan  9 16:26:45 2016, Fast, 116, 400
Sat Jan  9 16:26:45 2016, Fast, 118, 400
Sat Jan  9 16:26:45 2016, Fast, 120, 400
Sat Jan  9 16:26:45 2016, Fast, 120, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:46 2016, Fast, 112, 400
Sat Jan  9 16:26:46 2016, Fast, 108, 400
Sat Jan  9 16:26:47 2016, Fast, 108, 400
Sat Jan  9 16:26:47 2016, Fast, 106, 400
Sat Jan  9 16:26:47 2016, Fast, 106, 400
Sat Jan  9 16:26:47 2016, Fast, 103, 400
Sat Jan  9 16:26:47 2016, Fast, 102, 400
Sat Jan  9 16:26:47 2016, Fast, 104, 400
Sat Jan  9 16:26:47 2016, Fast, 106, 400
Sat Jan  9 16:26:47 2016, Fast, 117, 400
Sat Jan  9 16:26:47 2016, Fast, 112, 400
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:49 2016, Spec, 2, 500
Sat Jan  9 16:26:49 2016, Spec, 2, 500
Sat Jan  9 16:26:49 2016, Spec, 2, 500
Sat Jan  9 16:26:49 2016, Spec, 2, 500
Sat Jan  9 16:26:49 2016, Spec, 2, 500
Sat Jan  9 16:26:49 2016, Spec, 2, 500
Sat Jan  9 16:26:49 2016, Spec, 2, 500
Sat Jan  9 16:26:49 2016, Spec, 2, 500
Sat Jan  9 16:26:49 2016, Spec, 2, 500
Sat Jan  9 16:26:49 2016, Spec, 3, 500
Sat Jan  9 16:26:49 2016, Spec, 4, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:50 2016, Spec, 2, 500
Sat Jan  9 16:26:50 2016, Spec, 2, 500
Sat Jan  9 16:26:50 2016, Spec, 2, 500
Sat Jan  9 16:26:50 2016, Spec, 2, 500
Sat Jan  9 16:26:50 2016, Spec, 2, 500
Sat Jan  9 16:26:50 2016, Spec, 2, 500
Sat Jan  9 16:26:50 2016, Spec, 2, 500
Sat Jan  9 16:26:50 2016, Spec, 2, 500
Sat Jan  9 16:26:50 2016, Spec, 2, 500
Sat Jan  9 16:26:50 2016, Spec, 3, 500
Sat Jan  9 16:26:51 2016, Spec, 4, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:52 2016, Spec, 2, 500
Sat Jan  9 16:26:52 2016, Spec, 2, 500
Sat Jan  9 16:26:52 2016, Spec, 2, 500
Sat Jan  9 16:26:52 2016, Spec, 2, 500
Sat Jan  9 16:26:52 2016, Spec, 2, 500
Sat Jan  9 16:26:52 2016, Spec, 2, 500
Sat Jan  9 16:26:52 2016, Spec, 3, 500
Sat Jan  9 16:26:52 2016, Spec, 4, 500
Sat Jan  9 16:26:52 2016, Spec, 3, 500
Sat Jan  9 16:26:52 2016, Spec, 4, 500
Sat Jan  9 16:26:52 2016, Spec, 4, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:53 2016, Spec, 2, 500
Sat Jan  9 16:26:53 2016, Spec, 2, 500
Sat Jan  9 16:26:53 2016, Spec, 2, 500
Sat Jan  9 16:26:53 2016, Spec, 2, 500
Sat Jan  9 16:26:53 2016, Spec, 2, 500
Sat Jan  9 16:26:53 2016, Spec, 1, 500
Sat Jan  9 16:26:53 2016, Spec, 2, 500
Sat Jan  9 16:26:54 2016, Spec, 2, 500
Sat Jan  9 16:26:54 2016, Spec, 3, 500
Sat Jan  9 16:26:54 2016, Spec, 3, 500
Sat Jan  9 16:26:54 2016, Spec, 4, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:55 2016, Spec, 2, 500
Sat Jan  9 16:26:55 2016, Spec, 2, 500
Sat Jan  9 16:26:55 2016, Spec, 2, 500
Sat Jan  9 16:26:55 2016, Spec, 2, 500
Sat Jan  9 16:26:55 2016, Spec, 2, 500
Sat Jan  9 16:26:55 2016, Spec, 2, 500
Sat Jan  9 16:26:55 2016, Spec, 2, 500
Sat Jan  9 16:26:55 2016, Spec, 2, 500
Sat Jan  9 16:26:55 2016, Spec, 3, 500
Sat Jan  9 16:26:55 2016, Spec, 4, 500
Sat Jan  9 16:26:55 2016, Spec, 4, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:56 2016, Spec, 2, 500
Sat Jan  9 16:26:57 2016, Spec, 3, 500
Sat Jan  9 16:26:57 2016, Spec, 2, 500
Sat Jan  9 16:26:57 2016, Spec, 2, 500
Sat Jan  9 16:26:57 2016, Spec, 2, 500
Sat Jan  9 16:26:57 2016, Spec, 2, 500
Sat Jan  9 16:26:57 2016, Spec, 2, 500
Sat Jan  9 16:26:57 2016, Spec, 2, 500
Sat Jan  9 16:26:57 2016, Spec, 4, 500
Sat Jan  9 16:26:57 2016, Spec, 3, 500
Sat Jan  9 16:26:57 2016, Spec, 3, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:26:59 2016, Spec, 2, 500
Sat Jan  9 16:26:59 2016, Spec, 2, 500
Sat Jan  9 16:26:59 2016, Spec, 2, 500
Sat Jan  9 16:26:59 2016, Spec, 2, 500
Sat Jan  9 16:26:59 2016, Spec, 2, 500
Sat Jan  9 16:26:59 2016, Spec, 2, 500
Sat Jan  9 16:26:59 2016, Spec, 3, 500
Sat Jan  9 16:26:59 2016, Spec, 4, 500
Sat Jan  9 16:26:59 2016, Spec, 4, 500
Sat Jan  9 16:26:59 2016, Spec, 2, 500
Sat Jan  9 16:26:59 2016, Spec, 4, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:01 2016, Fast, 170, 500
Sat Jan  9 16:27:01 2016, Fast, 151, 500
Sat Jan  9 16:27:01 2016, Fast, 186, 500
Sat Jan  9 16:27:01 2016, Fast, 155, 500
Sat Jan  9 16:27:01 2016, Fast, 157, 500
Sat Jan  9 16:27:02 2016, Fast, 156, 500
Sat Jan  9 16:27:02 2016, Fast, 163, 500
Sat Jan  9 16:27:02 2016, Fast, 154, 500
Sat Jan  9 16:27:02 2016, Fast, 157, 500
Sat Jan  9 16:27:02 2016, Fast, 157, 500
Sat Jan  9 16:27:02 2016, Fast, 162, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:04 2016, Fast, 176, 500
Sat Jan  9 16:27:04 2016, Fast, 168, 500
Sat Jan  9 16:27:04 2016, Fast, 160, 500
Sat Jan  9 16:27:04 2016, Fast, 172, 500
Sat Jan  9 16:27:05 2016, Fast, 166, 500
Sat Jan  9 16:27:05 2016, Fast, 173, 500
Sat Jan  9 16:27:05 2016, Fast, 179, 500
Sat Jan  9 16:27:05 2016, Fast, 167, 500
Sat Jan  9 16:27:05 2016, Fast, 175, 500
Sat Jan  9 16:27:05 2016, Fast, 174, 500
Sat Jan  9 16:27:06 2016, Fast, 172, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:07 2016, Fast, 172, 500
Sat Jan  9 16:27:07 2016, Fast, 170, 500
Sat Jan  9 16:27:08 2016, Fast, 167, 500
Sat Jan  9 16:27:08 2016, Fast, 171, 500
Sat Jan  9 16:27:08 2016, Fast, 166, 500
Sat Jan  9 16:27:08 2016, Fast, 166, 500
Sat Jan  9 16:27:08 2016, Fast, 164, 500
Sat Jan  9 16:27:08 2016, Fast, 161, 500
Sat Jan  9 16:27:09 2016, Fast, 163, 500
Sat Jan  9 16:27:09 2016, Fast, 185, 500
Sat Jan  9 16:27:09 2016, Fast, 172, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:10 2016, Fast, 186, 500
Sat Jan  9 16:27:10 2016, Fast, 198, 500
Sat Jan  9 16:27:11 2016, Fast, 194, 500
Sat Jan  9 16:27:11 2016, Fast, 191, 500
Sat Jan  9 16:27:11 2016, Fast, 183, 500
Sat Jan  9 16:27:11 2016, Fast, 179, 500
Sat Jan  9 16:27:11 2016, Fast, 183, 500
Sat Jan  9 16:27:11 2016, Fast, 198, 500
Sat Jan  9 16:27:12 2016, Fast, 184, 500
Sat Jan  9 16:27:12 2016, Fast, 191, 500
Sat Jan  9 16:27:12 2016, Fast, 192, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:13 2016, Fast, 178, 500
Sat Jan  9 16:27:13 2016, Fast, 204, 500
Sat Jan  9 16:27:13 2016, Fast, 181, 500
Sat Jan  9 16:27:14 2016, Fast, 166, 500
Sat Jan  9 16:27:14 2016, Fast, 168, 500
Sat Jan  9 16:27:14 2016, Fast, 178, 500
Sat Jan  9 16:27:14 2016, Fast, 171, 500
Sat Jan  9 16:27:14 2016, Fast, 175, 500
Sat Jan  9 16:27:14 2016, Fast, 182, 500
Sat Jan  9 16:27:15 2016, Fast, 176, 500
Sat Jan  9 16:27:15 2016, Fast, 181, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:16 2016, Fast, 174, 500
Sat Jan  9 16:27:16 2016, Fast, 194, 500
Sat Jan  9 16:27:16 2016, Fast, 177, 500
Sat Jan  9 16:27:16 2016, Fast, 183, 500
Sat Jan  9 16:27:16 2016, Fast, 173, 500
Sat Jan  9 16:27:17 2016, Fast, 173, 500
Sat Jan  9 16:27:17 2016, Fast, 178, 500
Sat Jan  9 16:27:17 2016, Fast, 182, 500
Sat Jan  9 16:27:17 2016, Fast, 174, 500
Sat Jan  9 16:27:17 2016, Fast, 180, 500
Sat Jan  9 16:27:17 2016, Fast, 176, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:18 2016, Fast, 173, 500
Sat Jan  9 16:27:19 2016, Fast, 193, 500
Sat Jan  9 16:27:19 2016, Fast, 176, 500
Sat Jan  9 16:27:19 2016, Fast, 176, 500
Sat Jan  9 16:27:19 2016, Fast, 175, 500
Sat Jan  9 16:27:19 2016, Fast, 174, 500
Sat Jan  9 16:27:19 2016, Fast, 171, 500
Sat Jan  9 16:27:20 2016, Fast, 183, 500
Sat Jan  9 16:27:20 2016, Fast, 182, 500
Sat Jan  9 16:27:20 2016, Fast, 174, 500
Sat Jan  9 16:27:20 2016, Fast, 175, 500
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:21 2016, Spec, 2, 600
Sat Jan  9 16:27:21 2016, Spec, 2, 600
Sat Jan  9 16:27:21 2016, Spec, 4, 600
Sat Jan  9 16:27:21 2016, Spec, 4, 600
Sat Jan  9 16:27:21 2016, Spec, 4, 600
Sat Jan  9 16:27:21 2016, Spec, 4, 600
Sat Jan  9 16:27:21 2016, Spec, 4, 600
Sat Jan  9 16:27:21 2016, Spec, 4, 600
Sat Jan  9 16:27:21 2016, Spec, 4, 600
Sat Jan  9 16:27:21 2016, Spec, 4, 600
Sat Jan  9 16:27:21 2016, Spec, 4, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:22 2016, Spec, 2, 600
Sat Jan  9 16:27:22 2016, Spec, 2, 600
Sat Jan  9 16:27:22 2016, Spec, 4, 600
Sat Jan  9 16:27:22 2016, Spec, 4, 600
Sat Jan  9 16:27:22 2016, Spec, 4, 600
Sat Jan  9 16:27:22 2016, Spec, 4, 600
Sat Jan  9 16:27:22 2016, Spec, 3, 600
Sat Jan  9 16:27:22 2016, Spec, 4, 600
Sat Jan  9 16:27:22 2016, Spec, 4, 600
Sat Jan  9 16:27:22 2016, Spec, 4, 600
Sat Jan  9 16:27:22 2016, Spec, 3, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:23 2016, Spec, 2, 600
Sat Jan  9 16:27:23 2016, Spec, 3, 600
Sat Jan  9 16:27:23 2016, Spec, 4, 600
Sat Jan  9 16:27:23 2016, Spec, 4, 600
Sat Jan  9 16:27:23 2016, Spec, 3, 600
Sat Jan  9 16:27:23 2016, Spec, 4, 600
Sat Jan  9 16:27:23 2016, Spec, 4, 600
Sat Jan  9 16:27:23 2016, Spec, 4, 600
Sat Jan  9 16:27:23 2016, Spec, 4, 600
Sat Jan  9 16:27:23 2016, Spec, 4, 600
Sat Jan  9 16:27:23 2016, Spec, 4, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:23 2016, Spec, 2, 600
Sat Jan  9 16:27:23 2016, Spec, 2, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 5, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 2, 600
Sat Jan  9 16:27:24 2016, Spec, 5, 600
Sat Jan  9 16:27:24 2016, Spec, 5, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:24 2016, Spec, 2, 600
Sat Jan  9 16:27:24 2016, Spec, 2, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:24 2016, Spec, 4, 600
Sat Jan  9 16:27:25 2016, Spec, 3, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:34 2016, Spec, 2, 600
Sat Jan  9 16:27:34 2016, Spec, 2, 600
Sat Jan  9 16:27:34 2016, Spec, 2, 600
Sat Jan  9 16:27:34 2016, Spec, 2, 600
Sat Jan  9 16:27:34 2016, Spec, 2, 600
Sat Jan  9 16:27:34 2016, Spec, 4, 600
Sat Jan  9 16:27:34 2016, Spec, 2, 600
Sat Jan  9 16:27:34 2016, Spec, 4, 600
Sat Jan  9 16:27:34 2016, Spec, 3, 600
Sat Jan  9 16:27:34 2016, Spec, 2, 600
Sat Jan  9 16:27:34 2016, Spec, 2, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:36 2016, Spec, 2, 600
Sat Jan  9 16:27:36 2016, Spec, 3, 600
Sat Jan  9 16:27:36 2016, Spec, 2, 600
Sat Jan  9 16:27:36 2016, Spec, 3, 600
Sat Jan  9 16:27:36 2016, Spec, 2, 600
Sat Jan  9 16:27:36 2016, Spec, 2, 600
Sat Jan  9 16:27:36 2016, Spec, 4, 600
Sat Jan  9 16:27:36 2016, Spec, 2, 600
Sat Jan  9 16:27:36 2016, Spec, 4, 600
Sat Jan  9 16:27:36 2016, Spec, 4, 600
Sat Jan  9 16:27:36 2016, Spec, 4, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:38 2016, Fast, 239, 600
Sat Jan  9 16:27:38 2016, Fast, 223, 600
Sat Jan  9 16:27:38 2016, Fast, 235, 600
Sat Jan  9 16:27:39 2016, Fast, 233, 600
Sat Jan  9 16:27:39 2016, Fast, 237, 600
Sat Jan  9 16:27:39 2016, Fast, 236, 600
Sat Jan  9 16:27:39 2016, Fast, 236, 600
Sat Jan  9 16:27:39 2016, Fast, 243, 600
Sat Jan  9 16:27:40 2016, Fast, 236, 600
Sat Jan  9 16:27:40 2016, Fast, 247, 600
Sat Jan  9 16:27:40 2016, Fast, 236, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:42 2016, Fast, 266, 600
Sat Jan  9 16:27:42 2016, Fast, 254, 600
Sat Jan  9 16:27:42 2016, Fast, 249, 600
Sat Jan  9 16:27:42 2016, Fast, 249, 600
Sat Jan  9 16:27:43 2016, Fast, 254, 600
Sat Jan  9 16:27:43 2016, Fast, 249, 600
Sat Jan  9 16:27:43 2016, Fast, 254, 600
Sat Jan  9 16:27:43 2016, Fast, 258, 600
Sat Jan  9 16:27:44 2016, Fast, 257, 600
Sat Jan  9 16:27:44 2016, Fast, 258, 600
Sat Jan  9 16:27:44 2016, Fast, 260, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:46 2016, Fast, 247, 600
Sat Jan  9 16:27:47 2016, Fast, 236, 600
Sat Jan  9 16:27:47 2016, Fast, 239, 600
Sat Jan  9 16:27:47 2016, Fast, 242, 600
Sat Jan  9 16:27:47 2016, Fast, 237, 600
Sat Jan  9 16:27:48 2016, Fast, 239, 600
Sat Jan  9 16:27:48 2016, Fast, 239, 600
Sat Jan  9 16:27:48 2016, Fast, 238, 600
Sat Jan  9 16:27:48 2016, Fast, 242, 600
Sat Jan  9 16:27:49 2016, Fast, 235, 600
Sat Jan  9 16:27:49 2016, Fast, 243, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:50 2016, Fast, 279, 600
Sat Jan  9 16:27:51 2016, Fast, 251, 600
Sat Jan  9 16:27:51 2016, Fast, 255, 600
Sat Jan  9 16:27:51 2016, Fast, 248, 600
Sat Jan  9 16:27:52 2016, Fast, 244, 600
Sat Jan  9 16:27:52 2016, Fast, 252, 600
Sat Jan  9 16:27:52 2016, Fast, 247, 600
Sat Jan  9 16:27:52 2016, Fast, 249, 600
Sat Jan  9 16:27:53 2016, Fast, 260, 600
Sat Jan  9 16:27:53 2016, Fast, 250, 600
Sat Jan  9 16:27:53 2016, Fast, 259, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:55 2016, Fast, 271, 600
Sat Jan  9 16:27:55 2016, Fast, 253, 600
Sat Jan  9 16:27:55 2016, Fast, 256, 600
Sat Jan  9 16:27:55 2016, Fast, 242, 600
Sat Jan  9 16:27:56 2016, Fast, 246, 600
Sat Jan  9 16:27:56 2016, Fast, 247, 600
Sat Jan  9 16:27:56 2016, Fast, 248, 600
Sat Jan  9 16:27:56 2016, Fast, 249, 600
Sat Jan  9 16:27:57 2016, Fast, 252, 600
Sat Jan  9 16:27:57 2016, Fast, 253, 600
Sat Jan  9 16:27:57 2016, Fast, 261, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:27:59 2016, Fast, 228, 600
Sat Jan  9 16:27:59 2016, Fast, 231, 600
Sat Jan  9 16:27:59 2016, Fast, 234, 600
Sat Jan  9 16:27:59 2016, Fast, 220, 600
Sat Jan  9 16:28:00 2016, Fast, 226, 600
Sat Jan  9 16:28:00 2016, Fast, 218, 600
Sat Jan  9 16:28:00 2016, Fast, 222, 600
Sat Jan  9 16:28:00 2016, Fast, 219, 600
Sat Jan  9 16:28:01 2016, Fast, 222, 600
Sat Jan  9 16:28:01 2016, Fast, 221, 600
Sat Jan  9 16:28:01 2016, Fast, 224, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:03 2016, Fast, 238, 600
Sat Jan  9 16:28:03 2016, Fast, 233, 600
Sat Jan  9 16:28:03 2016, Fast, 223, 600
Sat Jan  9 16:28:03 2016, Fast, 214, 600
Sat Jan  9 16:28:04 2016, Fast, 218, 600
Sat Jan  9 16:28:04 2016, Fast, 224, 600
Sat Jan  9 16:28:04 2016, Fast, 227, 600
Sat Jan  9 16:28:04 2016, Fast, 231, 600
Sat Jan  9 16:28:04 2016, Fast, 216, 600
Sat Jan  9 16:28:05 2016, Fast, 228, 600
Sat Jan  9 16:28:05 2016, Fast, 219, 600
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:06 2016, Spec, 3, 700
Sat Jan  9 16:28:06 2016, Spec, 3, 700
Sat Jan  9 16:28:06 2016, Spec, 4, 700
Sat Jan  9 16:28:06 2016, Spec, 3, 700
Sat Jan  9 16:28:06 2016, Spec, 3, 700
Sat Jan  9 16:28:06 2016, Spec, 3, 700
